time_in_ms;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1754676189836;50;60;1;0;0;1
1754676190086;57;60;1;0;0;1
1754676190336;60;60;1;0;0;1
1754676190586;26;60;1;0;0;1
1754676190836;0;60;1;0;0;1
1754676191086;0;60;1;0;0;1
1754676191336;16;60;0;0;0;0
1754676191586;60;60;0;0;0;0
1754676191836;60;60;0;1;1;0
1754676192086;60;60;0;1;1;0
1754676192336;49;60;0;0;0;0
1754676192586;2;60;0;0;0;0
1754676192836;3;60;1;0;0;1
1754676193086;18;60;1;0;0;1
1754676193336;32;60;1;0;0;1
1754676193586;46;60;1;0;0;1
1754676193836;60;60;1;0;0;1
1754676194086;60;60;0;0;0;0
1754676194336;0;60;1;0;0;1
1754676194586;0;60;1;0;0;1
1754676194836;0;60;1;0;0;1
1754676195086;0;60;1;0;0;1
1754676195336;0;60;1;0;0;1
1754676195586;0;60;1;0;0;1
1754676195836;4;60;0;0;0;0
1754676196086;60;60;0;0;0;0
1754676196336;60;57;1;0;0;1
1754676196586;60;30;1;0;0;1
1754676196836;60;4;1;0;0;1
1754676197086;60;0;1;0;0;1
1754676197336;60;34;0;0;0;0
1754676197586;60;60;0;0;0;0
1754676197836;60;60;0;0;0;0
1754676198086;24;60;1;0;0;1
1754676198336;0;60;1;0;0;1
1754676198586;0;60;1;0;0;1
1754676198836;60;60;0;0;0;0
1754676199086;60;60;0;1;1;0
1754676199336;37;60;0;0;0;0
1754676199586;0;60;0;0;0;0
1754676199836;5;60;1;0;0;1
1754676200086;19;60;1;0;0;1
1754676200336;33;60;1;0;0;1
1754676200586;46;60;1;0;0;1
1754676200836;60;60;1;0;0;1
1754676201086;60;60;0;0;0;0
1754676201336;60;60;0;0;0;0
1754676201586;60;60;0;0;0;0
1754676201836;60;60;0;0;0;0
1754676202086;60;60;1;0;0;1
1754676202336;60;60;1;0;0;1
1754676202586;35;60;0;0;0;0
1754676202836;7;60;0;0;0;0
1754676203086;0;60;1;0;0;1
1754676203336;0;60;1;0;0;1
1754676203586;0;60;1;0;0;1
1754676203836;0;60;1;0;0;1
1754676204086;0;60;1;0;0;1
1754676204336;0;60;1;0;0;1
1754676204586;33;60;0;0;0;0
1754676204836;60;60;0;0;0;0
1754676205086;35;60;1;0;0;1
1754676205336;10;60;1;0;0;1
1754676205586;28;60;1;0;0;1
1754676205836;45;60;1;0;0;1
1754676206086;60;60;1;0;0;1
1754676206336;60;60;0;0;0;0
1754676206586;60;60;0;0;0;0
1754676206836;60;60;1;0;0;1
1754676207086;47;60;0;0;0;0
1754676207336;6;60;0;0;0;0
1754676207586;0;60;1;0;0;1
1754676207836;0;60;1;0;0;1
1754676208086;0;60;1;0;0;1
1754676208336;0;60;1;0;0;1
1754676208586;0;60;1;0;0;1
1754676208836;0;60;1;0;0;1
1754676209086;0;60;1;0;0;1
1754676209336;0;60;1;0;0;1
1754676209586;0;60;1;0;0;1
1754676209836;60;60;0;0;0;0
1754676210086;60;60;0;0;0;0
1754676210336;60;60;1;0;0;1
1754676210586;60;60;1;0;0;1
1754676210836;33;60;0;0;0;0
1754676211086;2;60;0;0;0;0
1754676211336;0;60;0;0;0;0
1754676211586;0;60;1;0;0;1
1754676211836;0;60;1;0;0;1
1754676212086;0;60;1;0;0;1
1754676212336;0;60;1;0;0;1
1754676212586;0;60;1;0;0;1
1754676212836;0;60;1;0;0;1
1754676213086;53;60;0;0;0;0
1754676213336;60;60;0;0;0;0
1754676213586;50;60;1;0;0;1
1754676213836;6;60;1;0;0;1
1754676214086;21;60;1;0;0;1
1754676214336;36;60;1;0;0;1
1754676214586;50;60;1;0;0;1
1754676214836;60;60;1;0;0;1
1754676215086;60;60;0;0;0;0
1754676215336;60;60;0;0;0;0
1754676215586;9;60;1;0;0;1
1754676215836;6;60;1;0;0;1
1754676216086;13;60;1;0;0;1
1754676216336;20;60;1;0;0;1
1754676216586;27;60;1;0;0;1
1754676216836;35;60;1;0;0;1
1754676217086;42;60;1;0;0;1
1754676217336;49;60;1;0;0;1
1754676217586;56;60;1;0;0;1
1754676217836;26;60;1;0;0;1
1754676218086;0;60;1;0;0;1
1754676218336;0;60;1;0;0;1
1754676218586;0;60;1;0;0;1
1754676218836;0;60;1;0;0;1
1754676219086;60;60;0;0;0;0
1754676219336;60;60;0;1;1;0
1754676219586;49;60;0;0;0;0
1754676219836;0;60;0;0;0;0
1754676220086;0;60;1;0;0;1
1754676220336;0;60;1;0;0;1
1754676220586;0;60;1;0;0;1
1754676220836;0;60;1;0;0;1
1754676221086;51;60;0;0;0;0
1754676221336;60;60;0;0;0;0
1754676221586;60;60;1;0;0;1
1754676221836;16;60;1;0;0;1
1754676222086;17;60;1;0;0;1
1754676222336;42;60;1;0;0;1
1754676222586;60;60;1;0;0;1
1754676222836;60;60;1;0;0;1
1754676223086;60;60;0;0;0;0
1754676223336;60;60;0;0;0;0
1754676223586;60;60;0;0;0;0
1754676223836;60;60;0;0;0;0
1754676224086;0;60;1;0;0;1
1754676224336;0;60;1;0;0;1
1754676224586;0;60;1;0;0;1
1754676224836;0;60;1;0;0;1
1754676225086;0;60;1;0;0;1
1754676225336;0;60;1;0;0;1
1754676225586;0;60;1;0;0;1
1754676225836;0;60;1;0;0;1
1754676226086;0;60;1;0;0;1
1754676226336;0;60;1;0;0;1
1754676226586;0;60;1;0;0;1
1754676226836;0;60;1;0;0;1
1754676227086;0;60;1;0;0;1
1754676227336;60;60;0;0;0;0
1754676227586;60;60;0;1;1;0
1754676227836;26;60;0;0;0;0
1754676228086;0;60;0;0;0;0
1754676228336;0;60;1;0;0;1
1754676228586;0;60;1;0;0;1
1754676228836;0;60;1;0;0;1
1754676229086;0;60;1;0;0;1
1754676229336;0;60;1;0;0;1
1754676229586;53;60;0;0;0;0
1754676229836;60;60;1;0;0;1
1754676230086;45;60;1;0;0;1
1754676230336;30;60;1;0;0;1
1754676230586;15;60;1;0;0;1
1754676230836;0;60;1;0;0;1
1754676231086;4;60;1;0;0;1
1754676231336;8;60;1;0;0;1
1754676231586;11;60;1;0;0;1
1754676231836;15;60;1;0;0;1
1754676232086;19;60;1;0;0;1
1754676232336;23;60;1;0;0;1
1754676232586;27;60;1;0;0;1
1754676232836;30;60;1;0;0;1
1754676233086;34;60;1;0;0;1
1754676233336;38;60;1;0;0;1
1754676233586;42;60;1;0;0;1
1754676233836;45;60;1;0;0;1
1754676234086;49;60;1;0;0;1
1754676234336;53;60;1;0;0;1
1754676234586;57;60;1;0;0;1
1754676234836;57;60;1;0;0;1
1754676235086;38;60;1;0;0;1
1754676235336;19;60;1;0;0;1
1754676235586;0;60;1;0;0;1
1754676235836;4;60;1;0;0;1
1754676236086;9;60;1;0;0;1
1754676236336;13;60;1;0;0;1
1754676236586;18;60;1;0;0;1
1754676236836;22;60;1;0;0;1
1754676237086;26;60;1;0;0;1
1754676237336;31;60;1;0;0;1
1754676237586;35;60;1;0;0;1
1754676237836;40;60;1;0;0;1
1754676238086;44;60;1;0;0;1
1754676238336;48;60;1;0;0;1
1754676238586;53;60;1;0;0;1
1754676238836;57;60;1;0;0;1
1754676239086;44;60;1;0;0;1
1754676239336;2;60;1;0;0;1
1754676239586;21;60;1;0;0;1
1754676239836;40;60;1;0;0;1
1754676240086;59;60;1;0;0;1
1754676240336;27;60;1;0;0;1
1754676240586;0;60;1;0;0;1
1754676240836;0;60;1;0;0;1
1754676241086;12;60;0;0;0;0
1754676241336;60;60;0;1;1;0
1754676241586;60;60;0;1;1;0
1754676241836;0;60;0;0;0;0
1754676242086;3;60;1;0;0;1
1754676242336;16;60;1;0;0;1
1754676242586;30;60;1;0;0;1
1754676242836;44;60;1;0;0;1
1754676243086;58;60;1;0;0;1
1754676243336;21;60;1;0;0;1
1754676243586;3;60;1;0;0;1
1754676243836;9;60;1;0;0;1
1754676244086;15;60;1;0;0;1
1754676244336;21;60;1;0;0;1
1754676244586;27;60;1;0;0;1
1754676244836;33;60;1;0;0;1
1754676245086;39;60;1;0;0;1
1754676245336;45;60;1;0;0;1
1754676245586;51;60;1;0;0;1
1754676245836;57;60;1;0;0;1
1754676246086;60;44;1;0;0;1
1754676246336;60;16;1;0;0;1
1754676246586;60;12;1;0;0;1
1754676246836;60;43;1;0;0;1
1754676247086;28;60;1;0;0;1
1754676247336;0;60;1;0;0;1
1754676247586;0;60;1;0;0;1
1754676247836;13;60;0;0;0;0
1754676248086;60;60;0;0;0;0
1754676248336;60;60;0;0;0;0
1754676248586;60;60;0;1;1;0
1754676248836;33;60;0;0;0;0
1754676249086;0;60;1;0;0;1
1754676249336;10;60;1;0;0;1
1754676249586;21;60;1;0;0;1
1754676249836;31;60;1;0;0;1
1754676250086;41;60;1;0;0;1
1754676250336;51;60;1;0;0;1
1754676250586;55;60;1;0;0;1
1754676250836;26;60;1;0;0;1
1754676251086;1;60;1;0;0;1
1754676251336;7;60;1;0;0;1
1754676251586;14;60;1;0;0;1
1754676251836;20;60;1;0;0;1
1754676252086;27;60;1;0;0;1
1754676252336;33;60;1;0;0;1
1754676252586;40;60;1;0;0;1
1754676252836;46;60;1;0;0;1
1754676253086;53;60;1;0;0;1
1754676253336;59;60;1;0;0;1
1754676253586;19;60;1;0;0;1
1754676253836;7;60;1;0;0;1
1754676254086;18;60;1;0;0;1
1754676254336;30;60;1;0;0;1
1754676254586;41;60;1;0;0;1
1754676254836;52;60;1;0;0;1
1754676255086;39;60;1;0;0;1
1754676255336;0;60;1;0;0;1
1754676255586;0;60;1;0;0;1
1754676255836;0;60;1;0;0;1
1754676256086;0;60;1;0;0;1
1754676256336;0;60;1;0;0;1
1754676256586;60;60;0;0;0;0
1754676256836;60;60;0;1;1;0
1754676257086;60;60;0;1;1;0
1754676257336;0;60;0;0;0;0
1754676257586;3;60;1;0;0;1
1754676257836;16;60;1;0;0;1
1754676258086;30;60;1;0;0;1
1754676258336;43;60;1;0;0;1
1754676258586;57;60;1;0;0;1
1754676258836;60;60;0;0;0;0
1754676259086;40;60;1;0;0;1
1754676259336;13;60;1;0;0;1
1754676259586;3;60;1;0;0;1
1754676259836;10;60;1;0;0;1
1754676260086;16;60;1;0;0;1
1754676260336;23;60;1;0;0;1
1754676260586;29;60;1;0;0;1
1754676260836;35;60;1;0;0;1
1754676261086;42;60;1;0;0;1
1754676261336;48;60;1;0;0;1
1754676261586;54;60;1;0;0;1
1754676261836;47;60;1;0;0;1
1754676262086;0;60;1;0;0;1
1754676262336;0;60;1;0;0;1
1754676262586;0;60;1;0;0;1
1754676262836;0;60;1;0;0;1
1754676263086;49;60;0;0;0;0
1754676263336;60;60;0;1;1;0
1754676263586;60;60;0;1;1;0
1754676263836;15;60;0;0;0;0
1754676264086;52;60;0;0;0;0
1754676264336;13;60;0;0;0;0
1754676264586;5;60;1;0;0;1
1754676264836;24;60;1;0;0;1
1754676265086;44;60;1;0;0;1
1754676265336;57;60;1;0;0;1
1754676265586;40;60;1;0;0;1
1754676265836;24;60;1;0;0;1
1754676266086;7;60;1;0;0;1
1754676266336;3;60;1;0;0;1
1754676266586;8;60;1;0;0;1
1754676266836;13;60;1;0;0;1
1754676267086;18;60;1;0;0;1
1754676267336;23;60;1;0;0;1
1754676267586;28;60;1;0;0;1
1754676267836;33;60;1;0;0;1
1754676268086;39;60;1;0;0;1
1754676268336;44;60;1;0;0;1
1754676268586;49;60;1;0;0;1
1754676268836;54;60;1;0;0;1
1754676269086;59;60;1;0;0;1
1754676269336;21;60;1;0;0;1
1754676269586;14;60;1;0;0;1
1754676269836;37;60;1;0;0;1
1754676270086;60;60;1;0;0;1
1754676270336;60;60;1;0;0;1
1754676270586;60;60;1;0;0;1
1754676270836;60;60;1;0;0;1
1754676271086;45;60;0;0;0;0
1754676271336;25;60;0;0;0;0
1754676271586;4;60;0;0;0;0
1754676271836;2;60;1;0;0;1
1754676272086;14;60;1;0;0;1
1754676272336;25;60;1;0;0;1
1754676272586;37;60;1;0;0;1
1754676272836;49;60;1;0;0;1
1754676273086;59;60;1;0;0;1
1754676273336;16;60;1;0;0;1
1754676273586;20;60;1;0;0;1
1754676273836;52;60;1;0;0;1
1754676274086;60;60;0;0;0;0
1754676274336;60;60;0;1;1;0
1754676274586;60;60;0;1;1;0
1754676274836;60;60;0;1;1;0
1754676275086;0;60;0;0;0;0
1754676275336;0;60;1;0;0;1
1754676275586;17;60;1;0;0;1
1754676275836;33;60;1;0;0;1
1754676276086;50;60;1;0;0;1
1754676276336;47;60;1;0;0;1
1754676276586;13;60;1;0;0;1
1754676276836;12;60;1;0;0;1
1754676277086;32;60;1;0;0;1
1754676277336;52;60;1;0;0;1
1754676277586;46;60;1;0;0;1
1754676277836;22;60;1;0;0;1
1754676278086;0;60;1;0;0;1
1754676278336;6;60;1;0;0;1
1754676278586;11;60;1;0;0;1
1754676278836;16;60;1;0;0;1
1754676279086;22;60;1;0;0;1
1754676279336;27;60;1;0;0;1
1754676279586;32;60;1;0;0;1
1754676279836;37;60;1;0;0;1
1754676280086;43;60;1;0;0;1
1754676280336;48;60;1;0;0;1
1754676280586;53;60;1;0;0;1
1754676280836;59;60;1;0;0;1
1754676281086;39;60;1;0;0;1
1754676281336;11;60;1;0;0;1
1754676281586;10;60;1;0;0;1
1754676281836;27;60;1;0;0;1
1754676282086;43;60;1;0;0;1
1754676282336;59;60;1;0;0;1
1754676282586;9;60;1;0;0;1
1754676282836;8;60;1;0;0;1
1754676283086;17;60;1;0;0;1
1754676283336;26;60;1;0;0;1
1754676283586;36;60;1;0;0;1
1754676283836;45;60;1;0;0;1
1754676284086;54;60;1;0;0;1
1754676284336;35;60;1;0;0;1
1754676284586;11;60;1;0;0;1
1754676284836;36;60;1;0;0;1
1754676285086;60;60;1;0;0;1
1754676285336;60;60;0;1;1;0
1754676285586;60;60;0;1;1;0
1754676285836;60;60;0;1;1;0
1754676286086;15;60;0;0;0;0
1754676286336;4;60;1;0;0;1
1754676286586;15;60;1;0;0;1
1754676286836;26;60;1;0;0;1
1754676287086;37;60;1;0;0;1
1754676287336;48;60;1;0;0;1
1754676287586;59;60;1;0;0;1
1754676287836;45;60;1;0;0;1
1754676288086;28;60;1;0;0;1
1754676288336;12;60;1;0;0;1
1754676288586;2;60;1;0;0;1
1754676288836;7;60;1;0;0;1
1754676289086;12;60;1;0;0;1
1754676289336;17;60;1;0;0;1
1754676289586;22;60;1;0;0;1
1754676289836;28;60;1;0;0;1
1754676290086;33;60;1;0;0;1
1754676290336;38;60;1;0;0;1
1754676290586;43;60;1;0;0;1
1754676290836;48;60;1;0;0;1
1754676291086;54;60;1;0;0;1
1754676291336;59;60;1;0;0;1
1754676291586;47;60;1;0;0;1
1754676291836;30;60;1;0;0;1
1754676292086;13;60;1;0;0;1
1754676292336;2;60;1;0;0;1
1754676292586;10;60;1;0;0;1
1754676292836;17;60;1;0;0;1
1754676293086;25;60;1;0;0;1
1754676293336;33;60;1;0;0;1
1754676293586;41;60;1;0;0;1
1754676293836;49;60;1;0;0;1
1754676294086;56;60;1;0;0;1
1754676294336;35;60;1;0;0;1
1754676294586;2;60;1;0;0;1
1754676294836;8;60;1;0;0;1
1754676295086;14;60;1;0;0;1
1754676295336;21;60;1;0;0;1
1754676295586;27;60;1;0;0;1
1754676295836;34;60;1;0;0;1
1754676296086;40;60;1;0;0;1
1754676296336;46;60;1;0;0;1
1754676296586;53;60;1;0;0;1
1754676296836;59;60;1;0;0;1
1754676297086;60;60;0;0;0;0
1754676297336;60;60;0;0;0;0
1754676297586;60;60;0;1;1;0
1754676297836;27;60;0;0;0;0
1754676298086;0;60;0;0;0;0
1754676298336;1;60;1;0;0;1
1754676298586;17;60;1;0;0;1
1754676298836;32;60;1;0;0;1
1754676299086;47;60;1;0;0;1
1754676299336;60;60;1;0;0;1
1754676299586;0;60;0;0;0;0
1754676299836;10;60;1;0;0;1
1754676300086;27;60;1;0;0;1
1754676300336;45;60;1;0;0;1
1754676300586;60;60;1;0;0;1
